Source;Target;Type
3878;6426;Directed
3878;3825;Directed
3878;3857;Directed
3878;3589;Directed
3878;146;Directed
3878;3797;Directed
3878;3864;Directed
3878;3697;Directed
3878;3661;Directed
3878;2709;Directed
3878;3494;Directed
3878;3524;Directed
3878;3447;Directed
3878;3752;Directed
3878;3859;Directed
3878;100;Directed
3878;3745;Directed
3878;3611;Directed
3878;3849;Directed
3878;3542;Directed
3878;1779;Directed
3878;3520;Directed
3878;1930;Directed
3878;3608;Directed
3878;3714;Directed
3878;1953;Directed
3878;3622;Directed
3878;1780;Directed
3878;3820;Directed
3878;3626;Directed
3878;1871;Directed
3878;5747;Directed
3878;193;Directed
3878;70;Directed
3878;340;Directed
3878;3533;Directed
3878;3570;Directed
3878;3576;Directed
3878;3876;Directed
3878;174;Directed
3878;4112;Directed
3878;3793;Directed
3878;3875;Directed
3878;3486;Directed
3878;3472;Directed
3878;3646;Directed
3878;3759;Directed
3878;3645;Directed
3878;3754;Directed
3878;4089;Directed
3878;1885;Directed
3878;3627;Directed
3878;3488;Directed
3878;3685;Directed
3878;4014;Directed
3878;3585;Directed
3878;3690;Directed
3878;3811;Directed
3878;1852;Directed
3878;3564;Directed
3878;3747;Directed
3878;3717;Directed
3878;3830;Directed
3878;1892;Directed
3878;3473;Directed
3878;3580;Directed
3878;3678;Directed
3878;3858;Directed
3878;3458;Directed
3878;3566;Directed
3878;3550;Directed
3878;3454;Directed
3878;3670;Directed
3878;160;Directed
3878;3673;Directed
3878;3621;Directed
3878;1824;Directed
6409;3399;Directed
1926;3448;Directed
1926;3797;Directed
1926;3494;Directed
1926;3752;Directed
1926;1779;Directed
1926;3714;Directed
1926;1953;Directed
1926;1871;Directed
1926;193;Directed
1926;1925;Directed
1926;4314;Directed
1926;3576;Directed
1926;3876;Directed
1926;1909;Directed
1926;3646;Directed
1926;1771;Directed
1926;3550;Directed
1926;3670;Directed
2743;2749;Directed
143;144;Directed
143;193;Directed
143;91;Directed
143;133;Directed
143;190;Directed
1923;346;Directed
1923;178;Directed
1923;351;Directed
1923;1613;Directed
1923;4029;Directed
1923;345;Directed
1923;146;Directed
1923;1904;Directed
1923;193;Directed
1923;1918;Directed
1923;340;Directed
1923;1852;Directed
4114;3486;Directed
4112;3751;Directed
4112;3448;Directed
4112;3697;Directed
4112;3752;Directed
4112;3520;Directed
4112;3876;Directed
4112;3878;Directed
4112;3793;Directed
4112;3646;Directed
4112;3645;Directed
4112;3830;Directed
1903;146;Directed
1903;1524;Directed
1903;1909;Directed
4285;3714;Directed
4285;3876;Directed
4285;3645;Directed
4285;3830;Directed
4285;3550;Directed
6182;3125;Directed
5543;5490;Directed
5543;5482;Directed
3712;3751;Directed
3712;2890;Directed
3712;3448;Directed
3712;3797;Directed
3712;3697;Directed
3712;3494;Directed
3712;3752;Directed
3712;3611;Directed
3712;3849;Directed
3712;3520;Directed
3712;3714;Directed
3712;3533;Directed
3712;3576;Directed
3712;3876;Directed
3712;3646;Directed
3712;3645;Directed
3712;3488;Directed
3712;3690;Directed
3712;3747;Directed
3712;3830;Directed
3712;3858;Directed
3712;3566;Directed
3712;3550;Directed
3712;3670;Directed
5490;91;Directed
5490;5543;Directed
2749;2709;Directed
2749;2710;Directed
2749;2745;Directed
2749;2714;Directed
2749;2739;Directed
2749;2715;Directed
2749;1871;Directed
2749;2743;Directed
3080;2997;Directed
3080;3093;Directed
3020;2997;Directed
3020;3008;Directed
3020;3093;Directed
3020;3002;Directed
3020;3141;Directed
3020;3066;Directed
3020;3043;Directed
3793;3751;Directed
3793;345;Directed
3793;3448;Directed
3793;3825;Directed
3793;3589;Directed
3793;3797;Directed
3793;3697;Directed
3793;3494;Directed
3793;3524;Directed
3793;3447;Directed
3793;3752;Directed
3793;100;Directed
3793;3849;Directed
3793;3520;Directed
3793;3820;Directed
3793;193;Directed
3793;3570;Directed
3793;3876;Directed
3793;3878;Directed
3793;4112;Directed
3793;3875;Directed
3793;3486;Directed
3793;3759;Directed
3793;3645;Directed
3793;4089;Directed
3793;3488;Directed
3793;3685;Directed
3793;3585;Directed
3793;3747;Directed
3793;3717;Directed
3793;3830;Directed
3793;3678;Directed
3793;3858;Directed
3793;3550;Directed
3793;3670;Directed
3875;3533;Directed
3875;3576;Directed
3875;3876;Directed
3875;3878;Directed
3875;3793;Directed
3875;3646;Directed
4012;3576;Directed
5495;55;Directed
5495;75;Directed
5495;148;Directed
3148;3141;Directed
3486;3751;Directed
3486;3462;Directed
3486;3877;Directed
3486;3484;Directed
3486;3469;Directed
3486;3862;Directed
3486;3448;Directed
3486;3641;Directed
3486;4011;Directed
3486;3825;Directed
3486;3711;Directed
3486;146;Directed
3486;3797;Directed
3486;3864;Directed
3486;3697;Directed
3486;3494;Directed
3486;3752;Directed
3486;3745;Directed
3486;3849;Directed
3486;3542;Directed
3486;3520;Directed
3486;3608;Directed
3486;3714;Directed
3486;3622;Directed
3486;5722;Directed
3486;3820;Directed
3486;3626;Directed
3486;5734;Directed
3486;7059;Directed
3486;193;Directed
3486;4058;Directed
3486;3722;Directed
3486;3533;Directed
3486;4276;Directed
3486;3570;Directed
3486;3576;Directed
3486;3876;Directed
3486;3878;Directed
3486;4114;Directed
3486;3793;Directed
3486;4034;Directed
3486;3646;Directed
3486;3759;Directed
3486;3645;Directed
3486;4089;Directed
3486;3627;Directed
3486;3685;Directed
3486;4014;Directed
3486;3585;Directed
3486;3690;Directed
3486;1852;Directed
3486;3747;Directed
3486;3717;Directed
3486;3830;Directed
3486;3459;Directed
3486;3678;Directed
3486;3858;Directed
3486;3458;Directed
3486;3550;Directed
3486;3670;Directed
3486;3863;Directed
3486;3673;Directed
3658;3520;Directed
3658;3876;Directed
7056;3771;Directed
7056;4034;Directed
7056;4040;Directed
7056;3676;Directed
7056;4017;Directed
7056;4041;Directed
7056;4359;Directed
7056;4028;Directed
7056;4336;Directed
7056;4046;Directed
4034;3697;Directed
4034;3494;Directed
4034;3752;Directed
4034;3849;Directed
4034;3520;Directed
4034;3714;Directed
4034;3533;Directed
4034;3876;Directed
4034;4167;Directed
4034;3486;Directed
4034;7056;Directed
4034;3617;Directed
4034;3645;Directed
4034;3690;Directed
4034;3747;Directed
4034;3830;Directed
4034;3566;Directed
4034;3550;Directed
4034;3670;Directed
1865;1869;Directed
1865;5848;Directed
3472;3576;Directed
3472;3876;Directed
3472;3878;Directed
3472;3646;Directed
199;193;Directed
4116;3876;Directed
4116;4167;Directed
4116;3617;Directed
1909;502;Directed
1909;1555;Directed
1909;1386;Directed
1909;1382;Directed
1909;1229;Directed
1909;2985;Directed
1909;580;Directed
1909;3988;Directed
1909;2851;Directed
1909;1762;Directed
1909;2709;Directed
1909;1898;Directed
1909;1912;Directed
1909;1908;Directed
1909;1905;Directed
1909;1910;Directed
1909;1899;Directed
1909;1913;Directed
1909;2789;Directed
1909;1953;Directed
1909;1904;Directed
1909;1780;Directed
1909;2688;Directed
1909;5852;Directed
1909;1871;Directed
1909;193;Directed
1909;340;Directed
1909;1902;Directed
1909;1926;Directed
1909;1903;Directed
1909;1914;Directed
1909;1863;Directed
1909;1852;Directed
1909;1892;Directed
1909;1824;Directed
5482;5543;Directed
5482;5522;Directed
1867;1869;Directed
1867;1885;Directed
190;70;Directed
190;143;Directed
190;121;Directed
6086;4029;Directed
6086;2910;Directed
6086;4375;Directed
6086;2908;Directed
1866;1865;Directed
3646;502;Directed
3646;3751;Directed
3646;3462;Directed
3646;3877;Directed
3646;3484;Directed
3646;2890;Directed
3646;3448;Directed
3646;3641;Directed
3646;4011;Directed
3646;3825;Directed
3646;3857;Directed
3646;3589;Directed
3646;3797;Directed
3646;3864;Directed
3646;3697;Directed
3646;3494;Directed
3646;3524;Directed
3646;3447;Directed
3646;3752;Directed
3646;3859;Directed
3646;100;Directed
3646;3611;Directed
3646;3849;Directed
3646;3520;Directed
3646;3714;Directed
3646;3622;Directed
3646;3820;Directed
3646;3626;Directed
3646;193;Directed
3646;1678;Directed
3646;3722;Directed
3646;3533;Directed
3646;3570;Directed
3646;3576;Directed
3646;3876;Directed
3646;3878;Directed
3646;1926;Directed
3646;4112;Directed
3646;3712;Directed
3646;3875;Directed
3646;3486;Directed
3646;3472;Directed
3646;3759;Directed
3646;3645;Directed
3646;4089;Directed
3646;3698;Directed
3646;3488;Directed
3646;3685;Directed
3646;4014;Directed
3646;3585;Directed
3646;3690;Directed
3646;3811;Directed
3646;3564;Directed
3646;3747;Directed
3646;3717;Directed
3646;3830;Directed
3646;3473;Directed
3646;3678;Directed
3646;3858;Directed
3646;3458;Directed
3646;3566;Directed
3646;3550;Directed
3646;3670;Directed
3646;3673;Directed
3646;3621;Directed
4007;3494;Directed
4007;3533;Directed
4007;3876;Directed
4007;4167;Directed
4007;3617;Directed
4007;3645;Directed
4007;3830;Directed
4067;3448;Directed
4067;3797;Directed
4067;3697;Directed
4067;3520;Directed
4067;193;Directed
4067;3876;Directed
4067;3830;Directed
5742;3876;Directed
5742;4167;Directed
5742;3617;Directed
4078;3885;Directed
4078;2937;Directed
4078;2938;Directed
4078;346;Directed
4078;2935;Directed
4078;3077;Directed
4078;2925;Directed
4078;3364;Directed
4078;3400;Directed
4078;2926;Directed
4078;2923;Directed
4078;2934;Directed
4078;2927;Directed
4078;1587;Directed
4078;2930;Directed
4078;2954;Directed
4078;1701;Directed
4078;2948;Directed
4078;2939;Directed
4078;2988;Directed
4078;2985;Directed
4078;4029;Directed
4078;2960;Directed
4078;3964;Directed
4078;2922;Directed
4078;2188;Directed
4078;2975;Directed
4078;2968;Directed
4078;4111;Directed
4078;2979;Directed
4078;2983;Directed
4078;2914;Directed
4078;6147;Directed
4078;2910;Directed
4078;6150;Directed
4078;6149;Directed
4078;2913;Directed
4078;2958;Directed
4078;2912;Directed
4078;2972;Directed
4078;2908;Directed
4078;340;Directed
4078;4352;Directed
4078;3399;Directed
4078;4374;Directed
4078;3179;Directed
3617;3463;Directed
3617;3771;Directed
3617;4355;Directed
3617;3542;Directed
3617;3630;Directed
3617;4008;Directed
3617;4016;Directed
3617;3881;Directed
3617;4034;Directed
3617;4116;Directed
3617;4007;Directed
3617;5742;Directed
3617;4040;Directed
3617;3676;Directed
3617;4017;Directed
3617;4041;Directed
3617;3578;Directed
3617;3685;Directed
3617;4359;Directed
3617;4038;Directed
3617;4028;Directed
3617;4046;Directed
3617;4072;Directed
3617;4043;Directed
3617;4348;Directed
3617;3729;Directed
1914;1909;Directed
3084;3885;Directed
3084;2191;Directed
3084;2997;Directed
3084;3093;Directed
3084;3079;Directed
3084;3024;Directed
3084;3012;Directed
3084;3125;Directed
3084;3043;Directed
3759;3751;Directed
3759;3462;Directed
3759;3877;Directed
3759;3484;Directed
3759;3448;Directed
3759;3797;Directed
3759;3697;Directed
3759;3494;Directed
3759;3447;Directed
3759;3752;Directed
3759;3849;Directed
3759;3520;Directed
3759;3714;Directed
3759;3626;Directed
3759;193;Directed
3759;3533;Directed
3759;3576;Directed
3759;3876;Directed
3759;3878;Directed
3759;3793;Directed
3759;3486;Directed
3759;3646;Directed
3759;3645;Directed
3759;3690;Directed
3759;3747;Directed
3759;3830;Directed
3759;3473;Directed
3759;3678;Directed
3759;3858;Directed
3759;3550;Directed
3759;3670;Directed
5498;128;Directed
3674;4167;Directed
113;144;Directed
113;193;Directed
6406;3399;Directed
1879;5847;Directed
1879;5848;Directed
1879;1885;Directed
3066;3316;Directed
3066;2997;Directed
3066;3093;Directed
3066;3131;Directed
3066;3141;Directed
3066;3144;Directed
3066;3042;Directed
3066;3043;Directed
5847;1879;Directed
5847;5848;Directed
5847;1885;Directed
5716;3690;Directed
6752;3399;Directed
3645;507;Directed
3645;1825;Directed
3645;3751;Directed
3645;3536;Directed
3645;3462;Directed
3645;3877;Directed
3645;3364;Directed
3645;3731;Directed
3645;3484;Directed
3645;3406;Directed
3645;3577;Directed
3645;3469;Directed
3645;3720;Directed
3645;3930;Directed
3645;3942;Directed
3645;2279;Directed
3645;1382;Directed
3645;580;Directed
3645;2564;Directed
3645;3463;Directed
3645;3862;Directed
3645;3448;Directed
3645;3641;Directed
3645;4011;Directed
3645;3825;Directed
3645;3711;Directed
3645;3589;Directed
3645;146;Directed
3645;3797;Directed
3645;3864;Directed
3645;3697;Directed
3645;3661;Directed
3645;3494;Directed
3645;3447;Directed
3645;3752;Directed
3645;4355;Directed
3645;100;Directed
3645;4286;Directed
3645;4129;Directed
3645;3745;Directed
3645;3611;Directed
3645;3947;Directed
3645;3849;Directed
3645;3542;Directed
3645;3946;Directed
3645;3520;Directed
3645;3608;Directed
3645;3714;Directed
3645;3622;Directed
3645;4318;Directed
3645;1780;Directed
3645;3820;Directed
3645;3626;Directed
3645;3515;Directed
3645;193;Directed
3645;4008;Directed
3645;4016;Directed
3645;340;Directed
3645;3806;Directed
3645;3722;Directed
3645;3533;Directed
3645;4276;Directed
3645;3570;Directed
3645;3576;Directed
3645;3876;Directed
3645;3561;Directed
3645;3613;Directed
3645;3878;Directed
3645;4112;Directed
3645;4285;Directed
3645;3712;Directed
3645;3793;Directed
3645;3486;Directed
3645;4034;Directed
3645;3646;Directed
3645;4007;Directed
3645;3759;Directed
3645;5720;Directed
3645;4089;Directed
3645;3676;Directed
3645;4128;Directed
3645;3627;Directed
3645;5729;Directed
3645;3544;Directed
3645;4017;Directed
3645;3488;Directed
3645;5762;Directed
3645;4041;Directed
3645;3578;Directed
3645;3685;Directed
3645;4039;Directed
3645;4023;Directed
3645;4014;Directed
3645;3585;Directed
3645;4359;Directed
3645;3690;Directed
3645;3811;Directed
3645;4113;Directed
3645;1852;Directed
3645;6800;Directed
3645;6838;Directed
3645;4018;Directed
3645;3747;Directed
3645;3717;Directed
3645;3830;Directed
3645;3653;Directed
3645;4047;Directed
3645;4037;Directed
3645;3459;Directed
3645;4045;Directed
3645;4046;Directed
3645;3473;Directed
3645;3678;Directed
3645;4072;Directed
3645;4044;Directed
3645;4043;Directed
3645;3598;Directed
3645;3660;Directed
3645;3858;Directed
3645;3729;Directed
3645;4356;Directed
3645;3458;Directed
3645;3550;Directed
3645;3855;Directed
3645;3454;Directed
3645;4009;Directed
3645;3502;Directed
3645;3670;Directed
3645;3863;Directed
3645;3673;Directed
3645;3621;Directed
3645;1824;Directed
41;140;Directed
41;147;Directed
41;5487;Directed
41;132;Directed
3122;3125;Directed
6741;3093;Directed
1887;1885;Directed
5842;5848;Directed
2956;2985;Directed
2956;4029;Directed
5720;3645;Directed
5720;3858;Directed
6945;1885;Directed
3754;3878;Directed
4089;3877;Directed
4089;3849;Directed
4089;3878;Directed
4089;3793;Directed
4089;3486;Directed
4089;3646;Directed
4089;3645;Directed
4089;3830;Directed
4089;3858;Directed
5832;1771;Directed
5832;1776;Directed
4040;7056;Directed
4040;3617;Directed
4040;3830;Directed
3127;3125;Directed
3676;3751;Directed
3676;3697;Directed
3676;3494;Directed
3676;3752;Directed
3676;3520;Directed
3676;3714;Directed
3676;3533;Directed
3676;3876;Directed
3676;4167;Directed
3676;7056;Directed
3676;3617;Directed
3676;3645;Directed
3676;3830;Directed
3676;3858;Directed
3676;3550;Directed
3676;3670;Directed
4128;3645;Directed
4128;3830;Directed
4128;3858;Directed
1889;1887;Directed
1889;5848;Directed
1889;1885;Directed
5848;1865;Directed
5848;1879;Directed
5848;5847;Directed
5848;5842;Directed
5848;1889;Directed
5848;6732;Directed
5848;1881;Directed
5848;5844;Directed
5848;1863;Directed
1885;3484;Directed
1885;1229;Directed
1885;2851;Directed
1885;1762;Directed
1885;2709;Directed
1885;3494;Directed
1885;2789;Directed
1885;3714;Directed
1885;1871;Directed
1885;193;Directed
1885;3533;Directed
1885;3576;Directed
1885;3876;Directed
1885;3878;Directed
1885;1867;Directed
1885;1879;Directed
1885;5847;Directed
1885;1887;Directed
1885;6945;Directed
1885;1889;Directed
1885;6731;Directed
1885;6732;Directed
1885;1881;Directed
1885;5844;Directed
1885;1863;Directed
1885;1776;Directed
1885;3830;Directed
1885;1772;Directed
1885;1892;Directed
1885;1767;Directed
1885;3550;Directed
1885;3670;Directed
1885;1824;Directed
3627;3751;Directed
3627;3697;Directed
3627;3494;Directed
3627;3752;Directed
3627;3849;Directed
